logth logp Brem_QRA_L1.5 Brem_FWW Brem_QRA_L2.0 Brem_QRA_L1.0
-5.825 -0.125 0.0 0.0601829847473935 0.0 0.0
-5.825 -0.075 0.0 0.07576231025438883 0.0 0.0
-5.825 -0.025 0.0 0.09537303363344851 0.0 0.0
-5.825 0.025 0.0 0.12005753829235531 0.0 0.0
-5.825 0.075 0.0 0.15112726312544125 0.0 0.0
-5.825 0.125 0.0 0.1902318757425404 0.0 0.0
-5.825 0.175 0.0 0.2394460697154843 0.0 0.0
-5.825 0.225 0.0 0.3013783823843587 0.0 0.0
-5.825 0.275 0.0 0.37930747143876786 0.0 0.0
-5.825 0.325 0.0 0.4773525441162903 0.0 0.0
-5.825 0.375 0.0 0.6006861260057046 0.0 0.0
-5.825 0.425 0.0 0.7557990989207387 0.0 0.0
-5.825 0.475 0.0 0.9508299164534848 0.0 0.0
-5.825 0.525 0.0 1.195972063513654 0.0 0.0
-5.825 0.575 0.0 1.5039760253457652 0.0 0.0
-5.825 0.625 0.0 1.890764004072172 0.0 0.0
-5.825 0.675 1.8332766387635402 2.376176888874571 1.8435768476213623 1.773807775718855
-5.825 0.725 2.306728305941766 2.9848727470778513 2.3170437254270446 2.24682273036922
-5.825 0.775 2.8998116260262417 3.747393070501334 2.9101385604175087 2.8395590733950296
-5.825 0.825 3.641795633097753 4.701405203550112 3.652131063958159 3.58126913691321
-5.825 0.875 4.568559825443306 5.893113877795551 4.578901267421293 4.507818729219433
-5.825 0.925 5.723767148781616 7.378807502157288 5.7341125325709426 5.662859673541687
-5.825 0.975 7.160052383020578 9.226460506675576 7.170399960293944 7.0990177837387165
-5.825 1.025 8.94008632143502 11.517245494528533 8.950434587428365 8.878956679029216
-5.825 1.075 11.137278727311168 14.346712733475094 11.147626357489992 11.076080426727426
-5.825 1.125 13.83574412727576 17.82526818593945 13.84608992515848 13.774499070792467
-5.825 1.175 17.128968989474384 22.07743421764328 17.139311843229326 17.067695590162273
-5.825 1.225 21.116393448991573 27.239240923596114 21.126732294875698 21.055107443872078
-5.825 1.275 25.896888084128275 33.45304044213449 25.90722187521354 25.83560320090698
-5.825 1.325 31.557946206658823 40.85918554286116 31.568273885611376 31.496674712462674
-5.825 1.375 38.15947746405299 49.58454582900508 38.16979793901029 38.0982306195829
-5.825 1.425 45.71162114575402 59.72893730543365 45.721933268605746 45.650409583709646
-5.825 1.475 54.14730349217504 71.35226964749582 54.15760603881994 54.08613753461866
-5.825 1.525 63.292593756789266 84.467230413424 63.302885409246684 63.231483682091806
-5.825 1.575 72.84120017817642 99.04357465434282 72.85147950882589 72.78015644401314
-5.825 1.625 82.34291081288465 115.02874166957052 82.35317627166093 82.2819442369552
-5.825 1.675 91.21763613485795 132.38370638525183 91.22788604105347 91.15675802889726
-5.825 1.725 98.80441383119714 151.12270497188845 98.81464637278869 98.74363607535908
-5.825 1.775 104.44633628586743 171.33498548916123 104.4565495312605 104.38567131807193
-5.825 1.825 107.59870574253445 193.16452965119163 107.60889767272819 107.53816641831735
-5.825 1.875 107.93401549667749 216.73741141675697 107.94418407076789 107.87361474547313
-5.825 1.925 105.41167125728676 242.05410928753196 105.42181453200628 105.35142141459806
-5.825 1.975 100.28849457429912 268.89017880376304 100.2986109106143 100.22840619590605
-5.825 2.025 93.06609420450613 296.75342009276613 93.07618261382082 93.00617405299624
-5.825 2.075 84.3933453406052 324.92220855983936 84.40340605405052 84.33359305118428
-5.825 2.125 74.95516553791118 352.55208828189416 74.96520093121009 74.89556818033445
-5.825 2.175 65.37745782058505 378.8098279749017 65.3874739046013 65.31798111496576
-5.825 2.225 56.16606896250841 402.9901478705424 56.176077772518994 56.106643180529446
-5.825 2.275 47.6829496102116 424.5866809339051 47.692973021589275 47.62344704492835
-5.825 2.325 40.152072764849 443.3114391039676 40.16214857098252 40.09227183752105
-5.825 2.375 33.68339525399808 459.07387714876427 33.69358682997762 33.62292346050894
-5.825 2.425 28.30395419654085 471.93722323019847 28.314365843813547 28.242197574082514
-5.825 2.475 23.988472565121434 482.06820485614554 23.999273852930557 23.924432232766044
-5.825 2.525 20.685434941574538 489.6910030232482 20.696899290947528 20.61750005035854
-5.825 2.575 18.337357625631984 495.0507191112247 18.34992343173023 18.26294642636014
-5.825 2.625 16.895652582315794 498.38754827307224 16.91001998833474 16.810645678891866
-5.825 2.675 16.331263941751384 499.9205277411341 16.348547980792663 16.22911057182062
-5.825 2.725 16.642458837350794 499.8387905656704 16.66443164802828 16.512769648618235
-5.825 2.775 17.861060242307946 498.29816925848877 17.890533948423368 17.687395468096504
-5.825 2.825 20.05820490221173 495.4213192192906 20.099636450843292 19.814605428567386
-5.825 2.875 23.350496601881506 491.29998666380055 23.41094249523949 22.996057972816736
-5.825 2.925 27.907246697904633 485.9984826296166 27.997868630122493 27.37766012588574
-5.825 2.975 33.95935711004262 479.5577845785769 34.09779369895189 33.153776830527846
-5.825 3.025 41.81029244134845 471.9999596997877 42.024390026629 40.57105325040888
-5.825 3.075 51.84948130912724 463.332800538263 52.183152376232044 49.93097867286781
-5.825 3.125 64.56834414546893 453.5547018653234 65.09074671213526 61.589680216572816
-5.825 3.175 80.57891156354654 442.65990459058577 81.39879278117756 75.95259066208195
-5.825 3.225 100.63459512697602 430.6443003574098 101.9226271400936 93.46057862214072
-5.825 3.275 125.65198340203315 417.51203518009027 127.67539253396541 114.56293995926214
-5.825 3.325 156.73138184607615 403.28316875629963 159.90733679898747 139.67157526652147
-5.825 3.375 195.1719188983677 388.00261886151816 200.14924559148415 169.09024348960654
-5.825 3.425 242.47395905584128 371.75049624754655 250.25703023244327 202.9138716741455
-5.825 3.475 300.3165292147526 354.6535882055933 312.4507283610438 240.8966955911965
-5.825 3.525 370.48895492332673 336.8968557192854 389.3334975652005 282.2954799197691
-5.825 3.575 454.74025204109745 318.73147445976514 483.859402369294 325.70451360396765
-5.825 3.625 554.4760298249623 300.4693565586512 599.1776218902668 368.9064575801626
-5.825 3.675 670.1394201644434 282.43265919942314 738.1602014888208 408.74541399696227
-5.825 3.725 799.7569119128613 264.7389260001431 901.9612185431018 440.89683887119037
-5.825 3.775 933.9765438596652 246.25594547434144 1084.2424071442808 458.5514582882928
-5.825 3.825 999.3682001559879 210.17931736889528 1201.7677989747754 430.5668662381145
-5.825 3.875 0.0 0.0 0.0 0.0
-5.825 3.925 0.0 0.0 0.0 0.0
-5.825 3.975 0.0 0.0 0.0 0.0
-5.775 -1.975 0.0 1.273251061006011e-05 0.0 0.0
-5.775 -1.925 0.0 1.650416323501176e-05 0.0 0.0
-5.775 -1.875 0.0 2.1303403254973182e-05 0.0 0.0
-5.775 -1.825 0.0 2.7393517328776578e-05 0.0 0.0
-5.775 -1.775 0.0 3.510500900674683e-05 0.0 0.0
-5.775 -1.725 0.0 4.485333408930573e-05 0.0 0.0
-5.775 -1.675 0.0 5.716122399922458e-05 0.0 0.0
-5.775 -1.625 0.0 7.268674553493578e-05 0.0 0.0
-5.775 -1.575 0.0 9.225856037542579e-05 0.0 0.0
-5.775 -1.525 0.0 0.00011692024317162586 0.0 0.0
-5.775 -1.475 0.0 0.00014798601020034308 0.0 0.0
-5.775 -1.425 0.0 0.00018711082581492612 0.0 0.0
-5.775 -1.375 0.0 0.00023637862389480182 0.0 0.0
-5.775 -1.325 0.0 0.0002984133478819703 0.0 0.0
-5.775 -1.275 0.0 0.0003765187281837751 0.0 0.0
-5.775 -1.225 0.0 0.00047485424520640794 0.0 0.0
-5.775 -1.175 0.0 0.0005986566520178588 0.0 0.0
-5.775 -1.125 0.0 0.0007545188554211628 0.0 0.0
-5.775 -1.075 0.0 0.0009507410072220958 0.0 0.0
-5.775 -1.025 0.0 0.001197772501174631 0.0 0.0
-5.775 -0.975 0.0 0.0015087684099297034 0.0 0.0
-5.775 -0.925 0.0 0.0019002899875863164 0.0 0.0
-5.775 -0.875 0.0 0.0023931865309163216 0.0 0.0
-5.775 -0.825 0.0 0.0030137055433774682 0.0 0.0
-5.775 -0.775 0.0 0.003794890293118087 0.0 0.0
-5.775 -0.725 0.0 0.004778339143867286 0.0 0.0
-5.775 -0.675 0.0 0.0060164202763639835 0.0 0.0
-5.775 -0.625 0.0 0.007575059626558824 0.0 0.0
-5.775 -0.575 0.0 0.009537250325275854 0.0 0.0
-5.775 -0.525 0.0 0.01200747023989179 0.0 0.0
-5.775 -0.475 0.0 0.015117242409421573 0.0 0.0
-5.775 -0.425 0.0 0.019032133760234545 0.0 0.0
-5.775 -0.375 0.0 0.023960563659946407 0.0 0.0
-5.775 -0.325 0.0 0.03016488957718689 0.0 0.0
-5.775 -0.275 0.0 0.037975357317750105 0.0 0.0
-5.775 -0.225 0.0 0.04780765417619305 0.0 0.0
-5.775 -0.175 0.0 0.06018499254938545 0.0 0.0
-5.775 -0.125 0.0 0.07576588860914486 0.0 0.0
-5.775 -0.075 0.0 0.09537909724408639 0.0 0.0
-5.775 -0.025 0.0 0.1200675350207751 0.0 0.0
-5.775 0.025 0.0 0.1511434848507374 0.0 0.0
-5.775 0.075 0.0 0.19025795040585625 0.0 0.0
-5.775 0.125 0.0 0.23948774003727602 0.0 0.0
-5.775 0.175 0.0 0.3014447380080287 0.0 0.0
-5.775 0.225 0.0 0.37941289795239647 0.0 0.0
-5.775 0.275 0.0 0.47751980486034756 0.0 0.0
-5.775 0.325 0.0 0.6009512326208384 0.0 0.0
-5.775 0.375 0.0 0.7562190039082347 0.0 0.0
-5.775 0.425 0.0 0.9514946528332685 0.0 0.0
-5.775 0.475 0.0 1.1970238823536665 0.0 0.0
-5.775 0.525 0.0 1.5056395247876424 0.0 0.0
-5.775 0.575 0.0 1.893393482335434 0.0 0.0
-5.775 0.625 0.0 2.3803306077387267 0.0 0.0
-5.775 0.675 2.30795824536421 2.991429081489834 2.320925441699081 2.2330913734529987
-5.775 0.725 2.903998406614461 3.757731541131375 2.9169847524340433 2.828581743604546
-5.775 0.775 3.650645796336617 4.717687399724358 3.6636466391169358 3.5747923118132223
-5.775 0.825 4.584747889205393 5.918716960606794 4.597759429102694 4.508549526052739
-5.775 0.875 5.751474210402296 7.418988419462382 5.764493318724437 5.675005676607138
-5.775 0.925 7.205793017813769 9.289364505882132 7.218817089685201 7.129115018700308
-5.775 0.975 9.013967368400825 11.615419680669023 9.026994203093132 8.9371293213583
-5.775 1.025 11.254894805825636 14.499343771536886 11.267922509312092 11.17793709620393
-5.775 1.075 14.020992281885063 18.061426789663937 14.034019187127258 13.943948123679299
-5.775 1.125 17.418153027517768 22.440660624634152 17.431177628803113 17.34104999068573
-5.775 1.175 21.564068547032633 27.793808175957988 21.57708944536326 21.48692980800785
-5.775 1.225 26.5839251717997 34.29211900969577 26.59694102890248 26.5067705369722
-5.775 1.275 32.60219172322994 42.11480066993831 32.61520122223289 32.52503846803109
-5.775 1.325 39.729013380701225 51.43854224429746 39.74201519192437 39.65187694006729
-5.775 1.375 48.03980914147737 62.42305659138296 48.052801892139215 47.962703681146905
-5.775 1.425 57.54734080928356 75.193995470106 57.56032305625285 57.47027970164418
-5.775 1.475 68.16716554034802 89.82676792336662 68.18013574540743 68.09016176326816
-5.775 1.525 79.68031785560429 106.33732881098577 79.69327436307954 79.60338432761169
-5.775 1.575 91.70120427591144 124.68757697329548 91.71414529301761 91.62435413581463
-5.775 1.625 103.66305411039156 144.81130713844752 103.67597769134801 103.58630094339497
-5.775 1.675 114.83560088590842 166.65934032675796 114.84850492191426 114.75895889056727
-5.775 1.725 124.38677719178912 190.24953198075573 124.39965941054655 124.31026127145105
-5.775 1.775 131.48963046363883 215.69415383804062 131.5024884446038 131.41325621027104
-5.775 1.825 135.45847641450257 243.17437109940948 135.47130762996153 135.38225992879015
-5.775 1.875 135.88105270263839 272.8488075826397 135.8938546009036 135.80501015692982
-5.775 1.925 132.70628156461433 304.7179985190105 132.71905172143252 132.630428356736
-5.775 1.975 126.25748388546103 338.4993699533631 126.27022026525309 126.18183313908564
-5.775 2.025 117.16612069318124 373.5733327686274 117.17882208632469 117.09068071449819
-5.775 2.075 106.24902604903428 409.03153829852346 106.26169279035821 106.17379611859462
-5.775 2.125 94.36839405067646 443.81105351340796 94.3810291860509 94.29335756394038
-5.775 2.175 82.31212106300865 476.8630979182776 82.3247322286548 82.23723445504689
-5.775 2.225 70.71696888350623 507.2999630836299 70.72957131744097 70.64214385886888
-5.775 2.275 60.038558475939794 534.4843240465106 60.05117982604991 59.963633618835026
-5.775 2.325 50.558823124954365 558.053733834064 50.5715111061697 50.48351867998883
-5.775 2.375 42.416173134407025 577.8942652021318 42.42900770147834 42.34001913989133
-5.775 2.425 35.644641078512024 594.085540303745 35.657753752460195 35.56686334121363
-5.775 2.475 30.212408401033723 606.8374491990014 30.22601292409504 30.131747828306683
-5.775 2.525 26.05462951009821 616.4321918260583 26.069070433791 25.969056192016964
-5.775 2.575 23.098947595229433 623.1782944733535 23.11477724613682 23.005208836857918
-5.775 2.625 21.284205198054686 627.3781028436265 21.302305530893655 21.1771119035933
-5.775 2.675 20.57383338300785 629.3073271018521 20.59560880282632 20.445134773630993
-5.775 2.725 20.965658932389992 629.2040339085538 20.993341261949283 20.802270759318237
-5.775 2.775 22.49975047958827 627.2643722317698 22.536881023037513 22.28097025173354
-5.775 2.825 25.265666982849158 623.64272937045 25.31785803308604 24.958806519707476
-5.775 2.875 29.410203994076884 618.4545861546172 29.4863408504804 28.963758093679942
-5.775 2.925 35.14650872752099 611.7808901672558 35.26064529036216 34.47950540266424
-5.775 2.975 42.76526280885773 603.6732188936656 42.93960756334842 41.75072958669957
-5.775 3.025 52.64849497382754 594.1593478054381 52.91810799618234 51.087923915599475
-5.775 3.075 65.28645180363623 583.2490857454602 65.70662037518154 62.87062077452432
-5.775 3.125 81.2977747774222 570.9404140469904 81.95556996899258 77.54713094032226
-5.775 3.175 101.45293837860129 557.2260877681163 102.48527318147308 95.6278295083192
-5.775 3.225 126.70039756296849 542.1009428171191 128.3221469471845 117.66769333695936
-5.775 3.275 158.19402553118752 525.5702090295547 160.74162327525886 144.23229775059076
-5.775 3.325 197.31896951816523 507.659152258449 201.3176217903616 175.84012827272403
-5.775 3.375 245.710665144993 488.42433425720975 251.97722596161873 212.8735162545098
-5.775 3.425 305.2578704224299 467.9666230432153 315.0568129617291 255.45187996801914
-5.775 3.475 378.07424255385325 446.44564925102344 393.35114905453105 303.2657308258827
-5.775 3.525 466.4122680344061 424.0942794710085 490.1372971320443 355.37931423793606
-5.775 3.575 572.4736537929198 401.2287384137788 609.1340589887535 410.02290681810126
-5.775 3.625 698.0277509226617 378.24171134636646 754.3058424982219 464.4050838964797
-5.775 3.675 843.6322049188323 355.53877875790465 929.2681428928165 514.5529774046313
-5.775 3.725 1006.8023292366846 333.2679279636124 1135.4736799360305 555.0226915859658
-5.775 3.775 1175.7648177068304 310.00382077509266 1364.9430948340478 577.2426423664288
-5.775 3.825 1258.0800485801647 264.59147684867986 1512.8914284477182 542.0102815739945
-5.775 3.875 0.0 0.0 0.0 0.0
-5.775 3.925 0.0 0.0 0.0 0.0
-5.775 3.975 0.0 0.0 0.0 0.0
-5.725 -1.975 0.0 1.6029281162930908e-05 0.0 0.0
-5.725 -1.925 0.0 2.077751049693467e-05 0.0 0.0
-5.725 -1.875 0.0 2.681939571535058e-05 0.0 0.0
-5.725 -1.825 0.0 3.448639508356584e-05 0.0 0.0
-5.725 -1.775 0.0 4.4194587919767846e-05 0.0 0.0
-5.725 -1.725 0.0 5.646700208857711e-05 0.0 0.0
-5.725 -1.675 0.0 7.196171746165154e-05 0.0 0.0
-5.725 -1.625 0.0 9.150719105417617e-05 0.0 0.0
-5.725 -1.575 0.0 0.00011614664611157618 0.0 0.0
-5.725 -1.525 0.0 0.0001471938652809639 0.0 0.0
-5.725 -1.475 0.0 0.00018630334882972777 0.0 0.0
-5.725 -1.425 0.0 0.00023555857343778784 0.0 0.0
-5.725 -1.375 0.0 0.00029758305642225736 0.0 0.0
-5.725 -1.325 0.0 0.0003756801468610697 0.0 0.0
-5.725 -1.275 0.0 0.0004740089949172536 0.0 0.0
-5.725 -1.225 0.0 0.000597806076173242 0.0 0.0
-5.725 -1.175 0.0 0.0007536640721403776 0.0 0.0
-5.725 -1.125 0.0 0.0009498829607286264 0.0 0.0
-5.725 -1.075 0.0 0.0011969120139649128 0.0 0.0
-5.725 -1.025 0.0 0.0015079062391790176 0.0 0.0
-5.725 -0.975 0.0 0.0018994268916173703 0.0 0.0
-5.725 -0.925 0.0 0.002392323354903975 0.0 0.0
-5.725 -0.875 0.0 0.00301284333854328 0.0 0.0
-5.725 -0.825 0.0 0.003794030491603226 0.0 0.0
-5.725 -0.775 0.0 0.004777483823995047 0.0 0.0
-5.725 -0.725 0.0 0.006015572572828052 0.0 0.0
-5.725 -0.675 0.0 0.007574224371479747 0.0 0.0
-5.725 -0.625 0.0 0.009536435055817957 0.0 0.0
-5.725 -0.575 0.0 0.012006686786929576 0.0 0.0
-5.725 -0.525 0.0 0.015116509406530965 0.0 0.0
-5.725 -0.475 0.0 0.019031480609891155 0.0 0.0
-5.725 -0.425 0.0 0.023960036806727664 0.0 0.0
-5.725 -0.375 0.0 0.03016456243327452 0.0 0.0
-5.725 -0.325 0.0 0.03797534597064552 0.0 0.0
-5.725 -0.275 0.0 0.047808142250951785 0.0 0.0
-5.725 -0.225 0.0 0.06018627056483992 0.0 0.0
-5.725 -0.175 0.0 0.07576841628208458 0.0 0.0
-5.725 -0.125 0.0 0.09538360212579833 0.0 0.0
-5.725 -0.075 0.0 0.12007516865424415 0.0 0.0
-5.725 -0.025 0.0 0.15115606998607337 0.0 0.0
-5.725 0.025 0.0 0.1902783723478334 0.0 0.0
-5.725 0.075 0.0 0.23952056609307398 0.0 0.0
-5.725 0.125 0.0 0.3014971978341241 0.0 0.0
-5.725 0.175 0.0 0.3794964347313743 0.0 0.0
-5.725 0.225 0.0 0.4776525289736439 0.0 0.0
-5.725 0.275 0.0 0.6011618014143001 0.0 0.0
-5.725 0.325 0.0 0.7565527533475311 0.0 0.0
-5.725 0.375 0.0 0.952023281861806 0.0 0.0
-5.725 0.425 0.0 1.1978607358126874 0.0 0.0
-5.725 0.475 0.0 1.5069636861306066 0.0 0.0
-5.725 0.525 0.0 1.895487703808839 0.0 0.0
-5.725 0.575 0.0 2.383640924252159 0.0 0.0
-5.725 0.625 0.0 2.99665830274089 0.0 0.0
-5.725 0.675 2.905546805773547 3.765985475179827 2.921871541385365 2.811294983937153
-5.725 0.725 3.655916635740563 4.730702759244556 3.672265479821511 3.5609726637985384
-5.725 0.775 4.595889575250161 5.939215023450728 4.6122566707997805 4.500395672410684
-5.725 0.825 5.771853757605309 7.451220775854155 5.788234321130525 5.675925671752123
-5.725 0.875 7.240674108050761 9.339949253838823 7.257064201046968 7.144405889269361
-5.725 0.925 9.071551350854904 11.694611065077751 9.087947694337311 8.975019420485106
-5.725 0.975 11.347905407372282 14.622937634612022 11.364305231240051 11.251171975534433
-5.725 1.025 14.169061908030757 18.253577659533224 14.185462828414456 14.072177813487516
-5.725 1.075 17.651366165466246 22.73796626309649 17.667766084404843 17.5543732179064
-5.725 1.125 21.928128774773217 28.251082310578184 21.94452579758782 21.831061677364946
-5.725 1.175 27.147512998628695 34.990276268386516 27.163905365218973 27.050400922038715
-5.725 1.225 33.467116901070874 43.17113511621608 33.48350292807721 33.36998477159383
-5.725 1.275 41.04363449316778 53.01926274496503 41.06001252454117 40.94650404862312
-5.725 1.325 50.01572657745955 64.7570902772914 50.03209494148983 49.91861723587013
-5.725 1.375 60.47833563965521 78.58567397385154 60.49469261095292 60.381265217759704
-5.725 1.425 72.44752339258089 94.6631855318025 72.46386715792377 72.35050870399905
-5.725 1.475 85.81697945103257 113.08453907358273 85.83330807841277 85.72003680724617
-5.725 1.525 100.31104317589713 133.86979232111136 100.32735458659444 100.21418880680963
-5.725 1.575 115.44428906615752 156.97093909719786 115.46058101029408 115.34753947035166
-5.725 1.625 130.50321501032974 182.3045760083771 130.5194850472452 130.4065872375142
-5.725 1.675 144.5685063946023 209.8087122250649 144.58475188070187 144.47201825301394
-5.725 1.725 156.59270762720507 239.5057205063208 156.6089257159477 156.4963777952381
-5.725 1.775 165.53481862532217 271.5368080390075 165.5510062871572 165.43866662678997
-5.725 1.825 170.5316925551914 306.1298945316886 170.54784663019643 170.4357385273558
-5.725 1.875 171.0643918757514 343.4845267631182 171.08050917952838 170.96865601222473
-5.725 1.925 167.0686569438188 383.60127213056086 167.08473445955943 166.97315842066192
-5.725 1.975 158.95152734207505 426.1243671594016 158.9675625512633 158.85628241908245
-5.725 2.025 147.50792264067434 470.2738806549482 147.52391407587206 147.41294144600653
-5.725 2.075 133.76609452645837 514.9064641235738 133.78204267869145 133.6713757419926
-5.725 2.125 118.8113764386303 558.6842398822562 118.8272852296101 118.71689864329787
-5.725 2.175 103.63556201448806 600.2871813752402 103.65144116699274 103.54126971489899
-5.725 2.225 89.04018930886228 638.5980249409162 89.05605814351293 88.94597053505706
-5.725 2.275 75.59877522211428 672.8146690015149 75.61466871737893 75.5044257457155
-5.725 2.325 63.666201994562684 702.4809917952541 63.68218043532224 63.5713683496893
-5.725 2.375 53.41669071479101 727.4536663657175 53.432855027923935 53.32077965907393
-5.725 2.425 44.89307770892262 747.8329668884669 44.90959380760816 44.79511259409903
-5.725 2.475 38.05531107540441 763.8831175030389 38.072448468669776 37.953704299857954
-5.725 2.525 32.821768485086785 775.9593437524549 32.83996146827783 32.71396141944171
-5.725 2.575 29.101375353055793 784.4499968975122 29.121319929440716 28.98326918982028
-5.725 2.625 26.817156834142033 789.7356409462986 26.839964153620347 26.682214001941695
-5.725 2.675 25.923091588802595 792.1633088716039 25.95053074105011 25.76091885858766
-5.725 2.725 26.41645690130607 792.0326490350819 26.45133890402011 26.210574526107138
-5.725 2.775 28.347705515734845 789.5905467929501 28.394490270892042 28.072041013192198
-5.725 2.825 31.82959039467968 785.0313219299202 31.895345466691108 31.44297975079219
-5.725 2.875 37.04691632116973 778.5003232188533 37.14283031677954 36.484503203994386
-5.725 2.925 44.26801473890526 770.0994335176086 44.41178389349322 43.427842405228375
-5.725 2.975 53.85882156414976 759.8935690566597 54.07840911168964 52.581017087306996
-5.725 3.025 66.30026573732715 747.9176884101934 66.63981542265634 64.33489198808792
-5.725 3.075 82.20950736361874 734.1841379775515 82.73862925857699 79.1672381535879
-5.725 3.125 102.36533792380126 718.6903798886702 103.19365797295798 97.64240309463605
-5.725 3.175 127.73768547254559 701.4273017375963 129.03758029460673 120.40285625747062
-5.725 3.225 159.52053016140155 682.3884150310673 161.5625294955806 148.14720263270806
-5.725 3.275 199.16644344518744 661.5803200834666 202.37411731738047 181.58737275318052
-5.725 3.325 248.41913479169523 639.0348440348805 253.4537132837915 221.3759956740394
-5.725 3.375 309.3373844359681 614.8232155025505 317.22727429065117 267.99427363865607
-5.725 3.425 384.2988568170159 589.0724428614634 396.63600329776415 321.59240620906706
-5.725 3.475 475.96431053147137 561.9835127699743 495.19815117144475 381.7806281070765
-5.725 3.525 587.1692347576219 533.8496098835083 617.0391081081277 447.3807724728688
-5.725 3.575 720.6851392044172 505.0688585597625 766.8403382290322 516.1648293427173
-5.725 3.625 878.7391782689859 476.1356379387283 949.5924600007552 584.6186664124695
-5.725 3.675 1062.0330302503437 447.56055726775503 1169.846802170653 647.7410116319951
-5.725 3.725 1267.4383697726278 419.52993527178063 1429.431949141571 698.6790126014434
-5.725 3.775 1480.1336655006417 390.24942760395083 1718.3025550261336 726.6429266147168
-5.725 3.825 1583.7497439753156 333.08729411590434 1904.5467941199543 682.2850864180201
-5.725 3.875 0.0 0.0 0.0 0.0
-5.725 3.925 0.0 0.0 0.0 0.0
-5.725 3.975 0.0 0.0 0.0 0.0
-5.675 -1.975 0.0 2.017966938878727e-05 0.0 0.0
-5.675 -1.925 0.0 2.6157335958378346e-05 0.0 0.0
-5.675 -1.875 0.0 3.376361879496499e-05 0.0 0.0
-5.675 -1.825 0.0 4.3415799131787555e-05 0.0 0.0
-5.675 -1.775 0.0 5.563768979582648e-05 0.0 0.0
-5.675 -1.725 0.0 7.108774385691673e-05 0.0 0.0
-5.675 -1.675 0.0 9.059443478845923e-05 0.0 0.0
-5.675 -1.625 0.0 0.00011520072817941876 0.0 0.0
-5.675 -1.575 0.0 0.00014621996428358644 0.0 0.0
-5.675 -1.525 0.0 0.00018530609746090837 0.0 0.0
-5.675 -1.475 0.0 0.00023454202014169635 0.0 0.0
-5.675 -1.425 0.0 0.00029655067406298677 0.0 0.0
-5.675 -1.375 0.0 0.0003746348718432639 0.0 0.0
-5.675 -1.325 0.0 0.00047295328358027284 0.0 0.0
-5.675 -1.275 0.0 0.0005967419691049358 0.0 0.0
-5.675 -1.225 0.0 0.0007525932605949776 0.0 0.0
-5.675 -1.175 0.0 0.0009488068523349282 0.0 0.0
-5.675 -1.125 0.0 0.0011958317974298585 0.0 0.0
-5.675 -1.075 0.0 0.001506822949964274 0.0 0.0
-5.675 -1.025 0.0 0.0018983414829501456 0.0 0.0
-5.675 -0.975 0.0 0.002391236781456001 0.0 0.0
-5.675 -0.925 0.0 0.0030117566643266766 0.0 0.0
-5.675 -0.875 0.0 0.0037929450400275323 0.0 0.0
-5.675 -0.825 0.0 0.00477640139801919 0.0 0.0
-5.675 -0.775 0.0 0.006014495788906056 0.0 0.0
-5.675 -0.725 0.0 0.007573157175957171 0.0 0.0
-5.675 -0.675 0.0 0.009535383531974162 0.0 0.0
-5.675 -0.625 0.0 0.012005660423492298 0.0 0.0
-5.675 -0.575 0.0 0.015115523097688792 0.0 0.0
-5.675 -0.525 0.0 0.01903055781392633 0.0 0.0
-5.675 -0.475 0.0 0.023959214539163887 0.0 0.0
-5.675 -0.425 0.0 0.030163899164370473 0.0 0.0
-5.675 -0.375 0.0 0.037974934120862135 0.0 0.0
-5.675 -0.325 0.0 0.04780812796579407 0.0 0.0
-5.675 -0.275 0.0 0.06018688501455524 0.0 0.0
-5.675 -0.225 0.0 0.0757700252082112 0.0 0.0
-5.675 -0.175 0.0 0.0953867842774794 0.0 0.0
-5.675 -0.125 0.0 0.1200808399642722 0.0 0.0
-5.675 -0.075 0.0 0.1511656801611524 0.0 0.0
-5.675 -0.025 0.0 0.19029421609435015 0.0 0.0
-5.675 0.025 0.0 0.23954627579443655 0.0 0.0
-5.675 0.075 0.0 0.3015385233892174 0.0 0.0
-5.675 0.125 0.0 0.37956247773807716 0.0 0.0
-5.675 0.175 0.0 0.4777576955445455 0.0 0.0
-5.675 0.225 0.0 0.6013288911672839 0.0 0.0
-5.675 0.275 0.0 0.7568178437404613 0.0 0.0
-5.675 0.325 0.0 0.9524434474878126 0.0 0.0
-5.675 0.375 0.0 1.1985262402813752 0.0 0.0
-5.675 0.425 0.0 1.5080172221184356 0.0 0.0
-5.675 0.475 0.0 1.8971547239773454 0.0 0.0
-5.675 0.525 0.0 2.386277392492309 0.0 0.0
-5.675 0.575 0.0 3.000825743541048 0.0 0.0
-5.675 0.625 0.0 3.7725686731427275 0.0 0.0
-5.675 0.675 3.6578659502966984 4.741093843473285 3.6784175789613602 3.539209914037447
-5.675 0.725 4.602525160878427 5.9556003841528105 4.623107141410931 4.482997752732197
-5.675 0.775 5.785880294470391 7.477026295889535 5.806485253629615 5.665660556111138
-5.675 0.825 7.266330409956235 9.380527362324457 7.2869523260406375 7.145564057197147
-5.675 0.875 9.11546398829739 11.758293442328839 9.136097903475818 8.994269420490731
-5.675 0.925 11.420399243116869 14.722633587812702 11.441041029961381 11.298872665644872
-5.675 0.975 14.286155118301162 18.409172932809494 14.306801290177948 14.164374844806995
-5.675 1.025 17.83777439393118 22.979869523315998 17.858421950628152 17.715804421267194
-5.675 1.075 22.22172597342084 28.625367254021786 22.242372274896272 22.099618930125043
